#separator:Comma
#html:true
#notetype:Basic
#guid column:1
#deck column:2
#tags column:6
guid,deck,front,back,source,tags
e50358d6322b5a71,PCA::03 PromQL::Lições PromQL,⚠️ <code>cos()</code>: pegadinha «Escalar não entra». O que acontece / por quê?,"<code>cos(pi())</code> dá erro; use <code>cos(vector(pi()))</code>.<div class=""extra"">Cola completa: <b>Escalar não entra:</b> <code>cos(pi())</code> dá erro; use <code>cos(vector(pi()))</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/cos/,domain::promql origin::lesson lesson::cos kind::pegadinha
601f7d5c70a3c151,PCA::03 PromQL::Lições PromQL,⚠️ <code>cos()</code>: pegadinha «±Inf → NaN». O que acontece / por quê?,"e histogramas são ignorados.<div class=""extra"">Cola completa: <b>±Inf → NaN</b> e histogramas são ignorados.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/cos/,domain::promql origin::lesson lesson::cos kind::pegadinha
cb0d316ebb03e370,PCA::03 PromQL::Lições PromQL,"<code>cosh()</code> · <code>cosh(x) = (eˣ + e⁻ˣ)/2</code>; <span class=""cloze"">[…]</span>; <code>cosh(0) = 1</code>; par.","<code>cosh()</code> · <code>cosh(x) = (eˣ + e⁻ˣ)/2</code>; <span class=""cloze-a"">≥ 1</span>; <code>cosh(0) = 1</code>; par.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/cosh/,domain::promql origin::lesson lesson::cosh kind::cola
f59ec46cf4976a92,PCA::03 PromQL::Lições PromQL,<code>cosh()</code> · Catenária: ?,"flecha = <code>a * (cosh(vão/(2a)) - 1)</code>.<div class=""extra"">Cola completa: Catenária: flecha = <code>a * (cosh(vão/(2a)) - 1)</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/cosh/,domain::promql origin::lesson lesson::cosh kind::cola
f0078510290b0e5e,PCA::03 PromQL::Lições PromQL,<code>cosh()</code> · ±Inf → ?,"+Inf; overflow em |x| ≈ 710.<div class=""extra"">Cola completa: ±Inf → +Inf; overflow em |x| ≈ 710.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/cosh/,domain::promql origin::lesson lesson::cosh kind::cola
a960d002dd50af16,PCA::03 PromQL::Lições PromQL,<code>cosh()</code> · Inversa (x ≥ 1): ?,"<code>acosh</code>. Remove <code>__name__</code>.<div class=""extra"">Cola completa: Inversa (x ≥ 1): <code>acosh</code>. Remove <code>__name__</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/cosh/,domain::promql origin::lesson lesson::cosh kind::cola
2107b85105b06d3b,PCA::03 PromQL::Lições PromQL,⚠️ <code>cosh()</code>: pegadinha «Nunca menor que 1». O que acontece / por quê?,"um <code>cosh(x) &lt; 1</code> é impossível; <code>cosh(x) - 1</code> é que começa em 0.<div class=""extra"">Cola completa: <b>Nunca menor que 1:</b> um <code>cosh(x) &lt; 1</code> é impossível; <code>cosh(x) - 1</code> é que começa em 0.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/cosh/,domain::promql origin::lesson lesson::cosh kind::pegadinha
afd536eb5648d4f9,PCA::03 PromQL::Lições PromQL,⚠️ <code>cosh()</code>: pegadinha «Par». O que acontece / por quê?,"perde o sinal de x.<div class=""extra"">Cola completa: <b>Par:</b> perde o sinal de x.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/cosh/,domain::promql origin::lesson lesson::cosh kind::pegadinha
373662623b5c7fef,PCA::03 PromQL::Lições PromQL,⚠️ <code>cosh()</code>: pegadinha «Overflow». O que acontece / por quê?,"|x| ≳ 710 → +Inf (mesmo com x negativo).<div class=""extra"">Cola completa: <b>Overflow:</b> |x| ≳ 710 → +Inf (mesmo com x negativo).</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/cosh/,domain::promql origin::lesson lesson::cosh kind::pegadinha
1aa62a770269194e,PCA::03 PromQL::Lições PromQL,"<code>cosh()</code> · Não confundir com <span class=""cloze"">[…]</span> (periódica, limitada a ±1).","<code>cosh()</code> · Não confundir com <span class=""cloze-a""><code>cos()</code></span> (periódica, limitada a ±1).",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/cosh/,domain::promql origin::lesson lesson::cosh kind::pegadinha
22cd5ac4f10f6e38,PCA::03 PromQL::Lições PromQL,"<code>cosh()</code> · Remove <span class=""cloze"">[…]</span>; histogramas ignorados.","<code>cosh()</code> · Remove <span class=""cloze-a""><code>__name__</code></span>; histogramas ignorados.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/cosh/,domain::promql origin::lesson lesson::cosh kind::pegadinha
3aeb60d80d663fa8,PCA::03 PromQL::Lições PromQL,"<code>count_over_time()</code> · <code>count_over_time(x[j])</code> = <span class=""cloze"">[…]</span> cada série tem na janela; valor ignorado.","<code>count_over_time()</code> · <code>count_over_time(x[j])</code> = <span class=""cloze-a"">quantas amostras</span> cada série tem na janela; valor ignorado.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/count_over_time/,domain::promql origin::lesson lesson::count_over_time kind::cola
82396936e20df1b2,PCA::03 PromQL::Lições PromQL,"<code>count_over_time()</code> · Esperado = janela / scrape interval (range <span class=""cloze"">[…]</span> no Prom 3: <code>[1m]</code> / 5s = 12).","<code>count_over_time()</code> · Esperado = janela / scrape interval (range <span class=""cloze-a"">aberto à esquerda</span> no Prom 3: <code>[1m]</code> / 5s = 12).",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/count_over_time/,domain::promql origin::lesson lesson::count_over_time kind::cola
3329853a58e6bf93,PCA::03 PromQL::Lições PromQL,"<code>count_over_time()</code> · Detecta <span class=""cloze"">[…]</span> e <span class=""cloze"">[…]</span>; série totalmente ausente → <span class=""cloze"">[…]</span> (use <code>absent_over_time</code>).","<code>count_over_time()</code> · Detecta <span class=""cloze-a"">scrapes faltando</span> e <span class=""cloze-a"">flapping</span>; série totalmente ausente → <span class=""cloze-a"">nada</span> (use <code>absent_over_time</code>).",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/count_over_time/,domain::promql origin::lesson lesson::count_over_time kind::cola
665a4a86c9311f6e,PCA::03 PromQL::Lições PromQL,<code>count_over_time()</code> · Counter?,"Para eventos use <code>increase</code>, não <code>count_over_time</code>.<div class=""extra"">Cola completa: Counter? Para eventos use <code>increase</code>, não <code>count_over_time</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/count_over_time/,domain::promql origin::lesson lesson::count_over_time kind::cola
b8e6457867521dbd,PCA::03 PromQL::Lições PromQL,<code>count_over_time()</code> · <code>count_over_time((x &gt; L)[j:])</code> = ?,"quantos pontos acima de L (filtro, sem <code>bool</code>).<div class=""extra"">Cola completa: <code>count_over_time((x &gt; L)[j:])</code> = quantos pontos acima de L (filtro, sem <code>bool</code>).</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/count_over_time/,domain::promql origin::lesson lesson::count_over_time kind::cola
9620f0310d1ce417,PCA::03 PromQL::Lições PromQL,⚠️ <code>count_over_time()</code>: pegadinha «Série sem amostra na janela não vira 0: some do resultado». O que acontece / por quê?,"<code>count_over_time(x[1m]) &lt; 6</code> <b>não</b> alerta quando a série sumiu totalmente. Combine com <code>absent_over_time()</code> ou use <code>or on() vector(0)</code>.<div class=""extra"">Cola completa: <b>Série sem amostra na janela não vira 0: some do resultado.</b> <code>count_over_time(x[1m]) &lt; 6</code> <b>não</b> alerta quando a série sumiu totalmente. Combine com <code>absent_over_time()</code> ou use <code>or on() vector(0)</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/count_over_time/,domain::promql origin::lesson lesson::count_over_time kind::pegadinha
9bf19ee71e9e3dbe,PCA::03 PromQL::Lições PromQL,⚠️ <code>count_over_time()</code>: pegadinha «Depende do scrape interval». O que acontece / por quê?,"""12 por minuto"" só vale para scrape de 5s. Com 15s são 4.<div class=""extra"">Cola completa: <b>Depende do scrape interval.</b> ""12 por minuto"" só vale para scrape de 5s. Com 15s são 4.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/count_over_time/,domain::promql origin::lesson lesson::count_over_time kind::pegadinha
617dc42c824b20d1,PCA::03 PromQL::Lições PromQL,⚠️ <code>count_over_time()</code>: pegadinha «O valor é ignorado». O que acontece / por quê?,"uma amostra <code>0</code>, <code>NaN</code> ou <code>-1</code> conta igual a qualquer outra. Staleness markers <b>não</b> contam.<div class=""extra"">Cola completa: <b>O valor é ignorado:</b> uma amostra <code>0</code>, <code>NaN</code> ou <code>-1</code> conta igual a qualquer outra. Staleness markers <b>não</b> contam.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/count_over_time/,domain::promql origin::lesson lesson::count_over_time kind::pegadinha
62b6e9bcbba46b33,PCA::03 PromQL::Lições PromQL,⚠️ <code>count_over_time()</code>: pegadinha «Range aberto à esquerda (Prometheus 3)». O que acontece / por quê?,"<code>[1m]</code> contém 12 amostras de 5s, não 13 como em versões antigas.<div class=""extra"">Cola completa: <b>Range aberto à esquerda (Prometheus 3):</b> <code>[1m]</code> contém 12 amostras de 5s, não 13 como em versões antigas.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/count_over_time/,domain::promql origin::lesson lesson::count_over_time kind::pegadinha
2852b9eee89d6c32,PCA::03 PromQL::Lições PromQL,"⚠️ <code>count_over_time()</code>: pegadinha «Subquery conta pontos da subquery, não amostras cruas». O que acontece / por quê?","<code>count_over_time((x &gt; 200)[5m:5s])</code> conta avaliações a cada 5s; se o passo for diferente do scrape (ex.: <code>[5m:1s]</code>), a mesma amostra é contada várias vezes (o lookback ""repete"" o último valor).<div class=""extra"">Cola completa: <b>Subquery conta pontos da subquery, não amostras cruas.</b> <code>count_over_time((x &gt; 200)[5m:5s])</code> conta avaliações a cada 5s; se o passo for diferente do scrape (ex.: <code>[5m:1s]</code>), a mesma amostra é contada várias vezes (o lookback ""repete"" o último valor).</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/count_over_time/,domain::promql origin::lesson lesson::count_over_time kind::pegadinha
d99c27dad273db1f,PCA::03 PromQL::Lições PromQL,⚠️ <code>count_over_time()</code>: pegadinha «Histogramas». O que acontece / por quê?,"amostras de native histogram contam normalmente (como float).<div class=""extra"">Cola completa: <b>Histogramas:</b> amostras de native histogram contam normalmente (como float).</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/count_over_time/,domain::promql origin::lesson lesson::count_over_time kind::pegadinha
6bbedce1db83a3a6,PCA::03 PromQL::Lições PromQL,<code>day_of_month()</code> · <code>day_of_month(v=vector(time()))</code> → ?,"1-31, <b>UTC</b>.<div class=""extra"">Cola completa: <code>day_of_month(v=vector(time()))</code> → 1-31, <b>UTC</b>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/day_of_month/,domain::promql origin::lesson lesson::day_of_month kind::cola
9a4a9157b54fa909,PCA::03 PromQL::Lições PromQL,<code>day_of_month()</code> · Hoje: ?,"<code>day_of_month()</code>; de uma métrica: <code>day_of_month(x_timestamp_seconds)</code>.<div class=""extra"">Cola completa: Hoje: <code>day_of_month()</code>; de uma métrica: <code>day_of_month(x_timestamp_seconds)</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/day_of_month/,domain::promql origin::lesson lesson::day_of_month kind::cola
62122644a4a375a2,PCA::03 PromQL::Lições PromQL,<code>day_of_month()</code> · Brasília: ?,"<code>day_of_month(vector(time() - 3*3600))</code> / <code>day_of_month(x - 3*3600)</code>.<div class=""extra"">Cola completa: Brasília: <code>day_of_month(vector(time() - 3*3600))</code> / <code>day_of_month(x - 3*3600)</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/day_of_month/,domain::promql origin::lesson lesson::day_of_month kind::cola
ba5d8eb455596a2b,PCA::03 PromQL::Lições PromQL,<code>day_of_month()</code> · Condicionar alerta: ?,"<code>alerta and on() day_of_month() &lt;= 5</code>.<div class=""extra"">Cola completa: Condicionar alerta: <code>alerta and on() day_of_month() &lt;= 5</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/day_of_month/,domain::promql origin::lesson lesson::day_of_month kind::cola
61e2c8370e1a0ae3,PCA::03 PromQL::Lições PromQL,<code>day_of_month()</code> · ms → ?,"<code>/1000</code>; escalar → <code>vector()</code>.<div class=""extra"">Cola completa: ms → <code>/1000</code>; escalar → <code>vector()</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/day_of_month/,domain::promql origin::lesson lesson::day_of_month kind::cola
97f8802549cb1534,PCA::03 PromQL::Lições PromQL,⚠️ <code>day_of_month()</code>: pegadinha «UTC sempre». O que acontece / por quê?,"Brasil: das 21h à meia-noite o Prometheus já está no dia seguinte. Corrija com <code>day_of_month(vector(time() - 3*3600))</code>. (O Brasil não tem mais horário de verão; em países que têm, o offset muda duas vezes por ano e o PromQL <b>não sabe disso</b>.)<div class=""extra"">Cola completa: <b>UTC sempre.</b> Brasil: das 21h à meia-noite o Prometheus já está no dia seguinte. Corrija com <code>day_of_month(vector(time() - 3*3600))</code>. (O Brasil não tem mais horário de verão; em países que têm, o offset muda duas vezes por ano e o PromQL <b>não sabe disso</b>.)</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/day_of_month/,domain::promql origin::lesson lesson::day_of_month kind::pegadinha
04532385cef0c536,PCA::03 PromQL::Lições PromQL,⚠️ <code>day_of_month()</code>: pegadinha «Argumento em segundos». O que acontece / por quê?,"Timestamps em ms (JavaScript, Java) → <code>/ 1000</code>.<div class=""extra"">Cola completa: <b>Argumento em segundos.</b> Timestamps em ms (JavaScript, Java) → <code>/ 1000</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/day_of_month/,domain::promql origin::lesson lesson::day_of_month kind::pegadinha
567cebf7704c64ad,PCA::03 PromQL::Lições PromQL,⚠️ <code>day_of_month()</code>: pegadinha «Precisa de instant vector». O que acontece / por quê?,"<code>day_of_month(time())</code> dá erro de tipo; use <code>day_of_month(vector(time()))</code> ou só <code>day_of_month()</code>.<div class=""extra"">Cola completa: <b>Precisa de instant vector:</b> <code>day_of_month(time())</code> dá erro de tipo; use <code>day_of_month(vector(time()))</code> ou só <code>day_of_month()</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/day_of_month/,domain::promql origin::lesson lesson::day_of_month kind::pegadinha
